"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20190101","2019","52","2019","28","ATG","Antigua and Barbuda","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62.46","false","8","kg","62.46","false","62.46","false","0","false","141.681",,"141.681","0","false","true",
"C","A","20190101","2019","52","2019","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76730.6","false","8","kg","76730.6","false","76730.6","false","71849","false","117353.214","100803.557","117353.214","0","false","true",
"C","A","20190101","2019","52","2019","40","AUT","Austria","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","909","false","8","kg","909","false","909","false","0","false","3748.745",,"3748.745","0","false","true",
"C","A","20190101","2019","52","2019","48","BHR","Bahrain","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","690","false","8","kg","690","false","690","false","0","false","710.43","0","710.43","0","false","true",
"C","A","20190101","2019","52","2019","51","ARM","Armenia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.2","false","8","kg","1.2","false","1.2","false","0","false","16.22","0","16.22","0","false","true",
"C","A","20190101","2019","52","2019","104","MMR","Myanmar","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false","250.01",,"250.01","0","false","true",
"C","A","20190101","2019","52","2019","108","BDI","Burundi","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","8.933",,"8.933","0","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76200","false","8","kg","76200","false","76200","false","0","false","17301.76",,"17301.76","0","false","true",
"C","A","20190101","2019","52","2019","124","CAN","Canada","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4186989.783","true","-1","N/A","0","false","4186989.783","true","0","false","0","618844.255","618844.255","6","false","true",
"C","A","20190101","2019","52","2019","144","LKA","Sri Lanka","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","347.5","false","8","kg","347.5","false","347.5","false","0","false","477.878","0","477.878","0","false","true",
"C","A","20190101","2019","52","2019","152","CHL","Chile","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","980507","false","8","kg","980507","false","980507","false","0","false","4118535.889","3871423.736","4118535.889","0","false","true",
"C","A","20190101","2019","52","2019","174","COM","Comoros","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","55.374",,"55.374","0","false","true",
"C","A","20190101","2019","52","2019","178","COG","Congo","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53369.41","false","8","kg","53369.41","false","53369.41","false","0","false","11006.5",,"11006.5","0","false","true",
"C","A","20190101","2019","52","2019","180","COD","Dem. Rep. of the Congo","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","109","false","8","kg","109","false","109","false","0","false","139.37","0","139.37","0","false","true",
"C","A","20190101","2019","52","2019","203","CZE","Czechia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3018","false","8","kg","3018","false","3018","false","0","false","13000","12025","13000","0","false","true",
"C","A","20190101","2019","52","2019","204","BEN","Benin","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","481","false","8","kg","481","false","481","false","0","false","386.67",,"386.67","0","false","true",
"C","A","20190101","2019","52","2019","208","DNK","Denmark","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","1.05","0","1.05","0","false","true",
"C","A","20190101","2019","52","2019","231","ETH","Ethiopia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","454","false","8","kg","454","false","454","false","0","false","789.27","0","789.27","0","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18852","false","8","kg","18852","false","18852","false","0","false","32685.716",,"32685.716","0","false","true",
"C","A","20190101","2019","52","2019","270","GMB","Gambia","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19560","false","8","kg","19560","false","19560","false","0","false","17220.817",,"17220.817","0","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180836.624","true","-1","N/A","0","false","180836.624","true","0","false","39182.311",,"39182.311","6","false","true",
"C","A","20190101","2019","52","2019","288","GHA","Ghana","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","492.5","false","8","kg","492.5","false","492.5","false","0","false","348.634",,"348.634","0","false","true",
"C","A","20190101","2019","52","2019","308","GRD","Grenada","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","139.259","0","139.259","0","false","true",
"C","A","20190101","2019","52","2019","340","HND","Honduras","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21.5","false","8","kg","21.5","false","21.5","false","0","false","264",,"264","0","false","true",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5752","false","8","kg","5752","false","5752","false","0","false","137455.15",,"137455.15","0","false","true",
"C","A","20190101","2019","52","2019","372","IRL","Ireland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","442","false","8","kg","442","false","442","false","0","false","933.642","0","933.642","0","false","true",
"C","A","20190101","2019","52","2019","392","JPN","Japan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17000","false","21","1000 KG","17","false","17000","false","0","false","25788.311","0","25788.311","0","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","667","false","8","kg","667","false","667","false","0","false","733",,"733","0","false","true",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30626.1","false","8","kg","30626.1","false","30626.1","false","0","false","193277",,"193277","0","false","true",
"C","A","20190101","2019","52","2019","414","KWT","Kuwait","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5100","false","8","kg","5100","false","5100","false","0","false","2396",,"2396","0","false","true",
"C","A","20190101","2019","52","2019","417","KGZ","Kyrgyzstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200563","false","8","kg","200563","false","200563","false","0","false","215495",,"215495","0","false","true",
"C","A","20190101","2019","52","2019","418","LAO","Lao People's Dem. Rep.","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10490","false","8","kg","10490","false","10490","false","0","false","2150.8",,"2150.8","0","false","true",
"C","A","20190101","2019","52","2019","450","MDG","Madagascar","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1160","false","8","kg","1160","false","1160","false","0","false","597.856","317.873","597.856","0","false","true",
"C","A","20190101","2019","52","2019","454","MWI","Malawi","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","50.719",,"50.719","0","false","true",
"C","A","20190101","2019","52","2019","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13510","false","8","kg","13510","false","13510","false","0","false","5852.306","0","5852.306","0","false","true",
"C","A","20190101","2019","52","2019","462","MDV","Maldives","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1981.95","false","8","kg","1981.95","false","1981.95","false","0","false","2902.61",,"2902.61","0","false","true",
"C","A","20190101","2019","52","2019","466","MLI","Mali","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87390","false","8","kg","87390","false","87390","false","0","false","31318.5","0","31318.5","0","false","true",
"C","A","20190101","2019","52","2019","478","MRT","Mauritania","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18700","false","8","kg","18700","false","18700","false","0","false","6562.57",,"6562.57","0","false","true",
"C","A","20190101","2019","52","2019","504","MAR","Morocco","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","8.526","0","8.526","0","false","true",
"C","A","20190101","2019","52","2019","508","MOZ","Mozambique","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","25000","21000","25000","0","false","true",
"C","A","20190101","2019","52","2019","516","NAM","Namibia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5214.195","true","-1","N/A","0","false","5214.195","true","0","false","1101.827","1096.96","1101.827","6","false","true",
"C","A","20190101","2019","52","2019","528","NLD","Netherlands","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144","false","8","kg","144","false","144","false","0","false","209.349",,"209.349","0","false","true",
"C","A","20190101","2019","52","2019","554","NZL","New Zealand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8461","false","-1","N/A","0","false","8461","false","10222","false","6379.387","6121.284","6379.387","0","false","true",
"C","A","20190101","2019","52","2019","558","NIC","Nicaragua","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.37","false","8","kg","5.37","false","5.37","false","0","false","8.28","0","8.28","0","false","true",
"C","A","20190101","2019","52","2019","562","NER","Niger","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","196975","false","8","kg","196975","false","196975","false","0","false","58574.305",,"58574.305","0","false","true",
"C","A","20190101","2019","52","2019","566","NGA","Nigeria","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4307192","false","8","kg","4307192","false","4307192","false","0","false","5577882.82",,"5577882.82","0","false","true",
"C","A","20190101","2019","52","2019","586","PAK","Pakistan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","21","1000 KG","4","false","4000","false","0","false","788.49",,"788.49","0","false","true",
"C","A","20190101","2019","52","2019","598","PNG","Papua New Guinea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5865.46","false","8","kg","5865.46","false","5865.46","false","0","false","632.014",,"632.014","0","false","true",
"C","A","20190101","2019","52","2019","608","PHL","Philippines","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38.83","false","8","kg","38.83","false","38.83","false","45.9","false","108","104","108","0","false","true",
"C","A","20190101","2019","52","2019","616","POL","Poland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2930","false","8","kg","2930","false","2930","false","0","false","10470",,"10470","0","false","true",
"C","A","20190101","2019","52","2019","626","TLS","Timor-Leste","M","Import","156","CHN","China","0","W00","World","H2","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","561","false","8","kg","561","false","561","false","0","false","401.74",,"401.74","0","false","true",
"C","A","20190101","2019","52","2019","643","RUS","Russian Federation","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","537092","false","8","kg","537092","false","537092","false","0","false","52514.38",,"52514.38","0","false","true",
"C","A","20190101","2019","52","2019","646","RWA","Rwanda","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","18.37","0","18.37","0","false","true",
"C","A","20190101","2019","52","2019","670","VCT","Saint Vincent and the Grenadines","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1222.71","false","8","kg","1222.71","false","1222.71","false","0","false","445.21",,"445.21","0","false","true",
"C","A","20190101","2019","52","2019","678","STP","Sao Tome and Principe","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","217","false","8","kg","217","false","217","false","0","false","189.767",,"189.767","0","false","true",
"C","A","20190101","2019","52","2019","682","SAU","Saudi Arabia","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3447","false","8","kg","3447","false","3447","false","0","false","25856.02",,"25856.02","0","false","true",
"C","A","20190101","2019","52","2019","686","SEN","Senegal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28000","false","8","kg","28000","false","28000","false","0","false","15680.541",,"15680.541","0","false","true",
"C","A","20190101","2019","52","2019","690","SYC","Seychelles","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81.17","false","8","kg","81.17","false","81.17","false","0","false","197.522","0","197.522","0","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3860","false","21","1000 KG","3.86","false","3860","false","0","false","9580.723",,"9580.723","0","false","true",
"C","A","20190101","2019","52","2019","704","VNM","Viet Nam","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","679000","false","21","1000 KG","679","false","679000","false","0","false","3598348.47",,"3598348.47","0","false","true",
"C","A","20190101","2019","52","2019","724","ESP","Spain","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8358.21","false","8","kg","8358.21","false","8358.21","false","0","false","27166.519",,"27166.519","0","false","true",
"C","A","20190101","2019","52","2019","752","SWE","Sweden","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1525.857","true","-1","N/A","0","false","1525.857","true","0","false","422.907",,"422.907","6","false","true",
"C","A","20190101","2019","52","2019","757","CHE","Switzerland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","147.161","true","-1","N/A","0","false","147.161","true","0","false","2478.661","0","2478.661","6","false","true",
"C","A","20190101","2019","52","2019","762","TJK","Tajikistan","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","561820","false","8","kg","561820","false","561820","false","0","false","167972","0","167972","0","false","true",
"C","A","20190101","2019","52","2019","784","ARE","United Arab Emirates","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","272.474","0","272.474","0","false","true",
"C","A","20190101","2019","52","2019","800","UGA","Uganda","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","332","false","8","kg","332","false","332","false","0","false","237","0","237","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","840","false","8","kg","840","false","840","false","0","false","18337.662",,"18337.662","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48932","false","-1","N/A","0","false","48932","false","0","false","91507","84781","91507","0","false","true",
"C","A","20190101","2019","52","2019","854","BFA","Burkina Faso","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21819","false","8","kg","21819","false","21819","false","0","false","9694.283","0","9694.283","0","false","true",
"C","A","20190101","2019","52","2019","860","UZB","Uzbekistan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","182560","false","21","1000 KG","182.56","false","182560","false","0","false","108102",,"108102","0","false","true",
"C","A","20190101","2019","52","2019","894","ZMB","Zambia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12.5","false","8","kg","12.5","false","12.5","false","0","false","27.769","0","27.769","0","false","true",
